	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Control	HPA	QT_121004_21	QT_121004_23	QT_121004_25	QT_121004_27	QT_121004_31	QT_121004_33	QT_121004_35	QT_121004_37	QT_121004_41	QT_121004_43	QT_121004_26	QT_121004_34	QT_121004_42	QT_121004_48	QT_121004_56	QT_121004_64	QT_121004_66		
1245	M520T1048_2	Inf	3.671824473	0.010431579	520.250008	520.2483918	520.2512099	1047.71	1047.42	1048.08	4	0	4	0	0	0	0	0	0	0	0	0	0	1475.468272	2700.098058	1692.844331	1450.78926	129.0472875	405.4373059	702.5043172		
1537	M520T835	Inf	2.989610081	0.02433247	520.3308424	520.329113	520.3311721	835.38	835.22	835.56	5	0	5	0	0	0	0	0	0	0	0	0	0	5221.615791	7704.062178	2104.654492	2235.390549	96.5543443	939.1271827	2474.819722		
1142	M522T477	Inf	3.926467659	0.00774414	521.6210663	521.6196212	521.6224636	476.665	475.5	476.82	4	0	4	0	0	0	0	0	0	0	0	0	0	1892.907731	3163.681862	2500.669637	3770.879566	0	524.5031595	3677.652985		
1449	M522T476	Inf	3.161429376	0.019529617	521.9554461	521.9538772	521.9562343	476.485	475.5	477.48	4	0	4	0	0	0	0	0	0	0	0	0	0	2042.550096	3561.234981	1429.806989	2306.393802	0	173.5297727	4646.817908		
1116	M523T1153	Inf	4.004608803	0.007081714	523.375535	523.3753732	523.3755775	1152.66	1151.95	1153.02	4	0	4	0	0	0	0	0	0	0	0	0	0	2287.858621	2695.676724	989.5047828	3462.838933	1811.598032	653.8939755	311.0377327		
759	M537T1025_2	Inf	5.840397097	0.001110575	537.2201378	537.2185779	537.2245003	1025.28	1024.63	1025.33	5	0	5	0	0	0	0	0	0	0	0	0	0	1650.001532	2068.710794	1761.46751	2201.741339	467.40579	1129.520028	812.5369387		
1589	M541T490	Inf	2.886135587	0.027833684	541.2624688	541.2602646	541.2632602	489.72	489.42	490.02	5	0	5	0	0	0	0	0	0	0	0	0	0	734.9558132	5306.782239	796.2640996	1491.583514	1818.832025	1685.43199	7096.366024		
650	M543T1025	Inf	6.880470681	0.000464892	542.7356723	542.7345845	542.7360793	1024.98	1024.93	1025.33	5	0	5	0	0	0	0	0	0	0	0	0	0	1906.031879	2183.331512	1610.25235	1925.971873	671.9700914	1036.801029	1029.177695		
1120	M551T1048	Inf	3.99554317	0.007155222	550.733886	550.7333305	550.7342787	1047.89	1047.78	1048.08	4	0	4	0	0	0	0	0	0	0	0	0	0	2489.466693	3744.844159	2570.834308	2926.096817	658.9819953	736.4563055	528.3438859		
1849	M553T836	Inf	2.44467862	0.050151896	553.3334426	553.3329146	553.333665	835.56	834.86	835.73	5	0	5	0	0	0	0	0	0	0	0	0	0	14868.22	17428.66359	2144.460084	4323.386316	472.5050781	1107.143592	4151.579502		
1168	M554T1048	Inf	3.862653122	0.008336597	553.7423015	553.741202	553.7436435	1048.08	1047.7	1048.08	4	0	4	0	0	0	0	0	0	0	0	0	0	2041.303304	2605.892782	2451.460359	1462.458062	400.3726897	578.8156197	390.3441945		
706	M555T469	Inf	6.313643793	0.000737045	555.298305	555.2981659	555.3005364	469.26	468.91	469.56	5	0	5	0	0	0	0	0	0	0	0	0	0	599.2763972	852.6491359	1738.874364	1526.14092	2518.380614	1559.770983	1707.329855		
2199	M555T835	Inf	1.91949521	0.103338431	555.3103167	555.3096602	555.3127921	835.2	834.72	835.88	5	0	5	0	0	0	0	0	0	0	0	0	0	3858.008113	10761.24962	1093.276779	1412.765247	183.8407815	372.1521787	1339.166627		
1795	M557T824	Inf	2.533553221	0.044465955	557.3055672	557.3048734	557.3062889	824.34	824.29	824.67	5	0	5	0	0	0	0	0	0	0	0	0	0	3805.167567	16098.43752	3447.303169	8284.750609	1330.969436	1342.01152	1836.967428		
1383	M564T446	Inf	3.350179618	0.015415942	564.3191891	564.3187413	564.3198421	445.8	445.14	446.56	5	0	5	0	0	0	0	0	0	0	0	0	0	4622.073558	11747.93827	4513.637218	6646.735958	0	796.610553	6980.562444		
1216	M565T446_1	Inf	3.736204978	0.009665636	564.6536836	564.6519935	564.6537953	445.8	445.8	446.56	5	0	5	0	0	0	0	0	0	0	0	0	0	4812.277165	10072.78463	5602.152127	5560.820162	0	1193.314115	5352.945177		
1468	M565T446_2	Inf	3.125755146	0.020434665	564.9887884	564.9872925	564.9897807	445.8	445.5	446.56	5	0	5	0	0	0	0	0	0	0	0	0	0	2241.736454	5774.54676	2819.645986	2079.61826	0	106.2426276	3445.949731		
231	M566T1110	Inf	14.14075895	7.81E-06	566.2242882	566.2238481	566.2261865	1109.76	1108.8	1111.4	5	0	5	0	0	0	0	0	0	0	0	0	0	3480.355163	2122.786311	2832.251345	2300.513282	3111.718403	2248.854035	2960.961961		
1364	M570T666	Inf	3.398063901	0.014530531	570.340592	570.3401756	570.3413298	665.61	665.28	666.21	4	0	4	0	0	0	0	0	0	0	0	0	0	4658.562312	4542.517182	618.4431877	1919.57296	5348.409087	253.5636661	1550.607128		
760	M574T1025_2	Inf	5.839318785	0.001111644	574.2224854	574.2207544	574.2230459	1024.97	1024.65	1025.28	5	0	5	0	0	0	0	0	0	0	0	0	0	2012.18147	1516.239113	2681.227794	2290.985462	956.8175017	997.0482234	826.0095317		
1213	M579T448_1	Inf	3.740561106	0.009616113	578.642279	578.6404979	578.6445223	447.78	447.48	448.18	4	0	4	0	0	0	0	0	0	0	0	0	0	2702.857334	4612.558182	3538.225885	1545.311842	0	1015.453217	2008.829624		
1162	M579T448_2	Inf	3.871983575	0.008246901	578.9758298	578.9751849	578.9762562	447.63	446.82	447.88	4	0	4	0	0	0	0	0	0	0	0	0	0	2271.220803	3513.356259	1792.061257	2244.700125	0	381.1790746	2147.878205		
1261	M594T447_1	Inf	3.63482259	0.010902118	593.664486	593.6641011	593.6649226	446.82	446.46	447.22	6	0	6	0	0	0	0	0	0	0	0	0	0	12834.3273	27219.44837	18820.57044	20082.25476	0	3664.893421	9704.427496		
1373	M594T447_2	Inf	3.372603783	0.014994129	593.9990203	593.9986462	593.9995472	446.61	446.46	447.22	6	0	6	0	0	0	0	0	0	0	0	0	0	6090.516685	16771.64119	9452.823313	10121.07569	0	2217.448938	5181.408727		
1419	M594T447_3	Inf	3.238613147	0.017717716	594.3332046	594.3321214	594.3336932	446.64	445.8	447.52	6	0	6	0	0	0	0	0	0	0	0	0	0	2055.98114	6545.698272	2624.530303	2742.303001	0	1137.640759	2307.589262		
1003	M600T995	Inf	4.445135621	0.00435179	600.3626658	600.3605123	600.3635848	994.59	994.26	994.96	4	0	4	0	0	0	0	0	0	0	0	0	0	1114.964644	2838.785764	1142.724469	1905.99471	512.3718785	1086.121674	730.2683219		
193	M602T1171	Inf	16.20873055	3.51E-06	602.4828542	602.4818239	602.4847276	1171.14	1170.48	1171.8	7	0	7	0	0	0	0	0	0	0	0	0	0	1699.940433	1895.142606	2072.960326	1936.725618	2125.836558	2755.59246	2345.569348		
733	M605T1025	Inf	6.020109469	0.000947742	604.7061516	604.7049567	604.707303	1025.28	1024.63	1025.61	5	0	5	0	0	0	0	0	0	0	0	0	0	1938.871193	1428.538078	2058.502443	1606.222702	547.5091753	1259.41943	614.5293783		
688	M608T1025_2	Inf	6.543199822	0.000609252	608.216289	608.2145319	608.2173437	1024.96	1024.63	1024.98	4	0	4	0	0	0	0	0	0	0	0	0	0	2637.631186	1925.583301	1868.095205	2227.12162	1049.403414	1280.859674	739.3436182		
1917	M608T862	Inf	2.355103134	0.056661893	608.3335518	608.3316984	608.3347047	861.595	860.94	862.26	4	0	4	0	0	0	0	0	0	0	0	0	0	5328.823781	18045.73041	6135.047876	2156.634611	1085.874005	862.2400831	3556.785027		
631	M621T1098	Inf	7.079975607	0.000398143	620.7063629	620.705542	620.7077462	1097.88	1097.58	1098.2	5	0	5	0	0	0	0	0	0	0	0	0	0	1465.132356	2373.879919	2549.398685	2688.563673	1356.410329	2379.486219	803.589285		
1157	M622T1048_2	Inf	3.875421911	0.008214119	622.2313987	622.2297538	622.2335091	1048.08	1047.72	1048.36	4	0	4	0	0	0	0	0	0	0	0	0	0	2080.96866	2949.789583	1825.232137	1840.870346	308.3564937	467.1528497	650.9726305		
1075	M623T447	Inf	4.134208172	0.00611812	623.0094531	623.0087223	623.0099663	447.48	447.12	448.18	6	0	6	0	0	0	0	0	0	0	0	0	0	30987.93663	59101.74333	38850.3698	30427.97598	0	13170.00216	32791.62797		
1189	M623T448_2	Inf	3.819561931	0.008765185	623.3439218	623.3416391	623.3441055	447.63	447.12	448.18	6	0	6	0	0	0	0	0	0	0	0	0	0	11385.42325	26956.6303	16222.42128	12287.58899	465.1881436	5012.234648	12636.0227		
1192	M624T448	Inf	3.813200378	0.008830511	623.6782233	623.677399	623.6791126	447.63	447.12	448.18	6	0	6	0	0	0	0	0	0	0	0	0	0	3687.767715	8381.582599	5658.252598	4164.588202	0	1354.60346	4467.611152		
1469	M627T836	Inf	3.122288805	0.020525015	627.3087079	627.307038	627.3104953	835.56	835.22	835.73	5	0	5	0	0	0	0	0	0	0	0	0	0	4131.769475	8558.945158	2681.985551	2127.754917	543.2763359	1228.948319	2641.944553		
1100	M629T1040	Inf	4.07631652	0.00652914	629.4762057	629.4754872	629.4767929	1040.45	1040.14	1040.52	5	0	5	0	0	0	0	0	0	0	0	0	0	7233.139739	9171.629877	3918.056555	6171.75205	221.5354615	2943.109232	3029.01029		
1362	M630T1040	Inf	3.401084867	0.014476578	630.4787468	630.4771741	630.4799282	1040.01	1039.84	1040.45	4	0	4	0	0	0	0	0	0	0	0	0	0	2804.999079	3561.475462	1509.588928	2309.800296	0	418.8716604	1041.297711		
496	M632T1140_2	Inf	8.445444236	0.000150451	632.2113159	632.2095368	632.2121385	1140.295	1139.11	1141.14	4	0	4	0	0	0	0	0	0	0	0	0	0	1667.628876	1779.580154	2449.964986	1495.761194	864.9320553	2400.101905	1575.73442		
1490	M632T1061	Inf	3.081256165	0.021628245	632.4949176	632.4943692	632.4953181	1061.28	1061.21	1061.65	6	0	6	0	0	0	0	0	0	0	0	0	0	8563.132476	15264.15134	5351.117125	4068.863383	95.10505651	2821.210344	3944.411599		
473	M633T984_1	Inf	8.771051695	0.000121702	633.1496037	633.1492212	633.1506948	984.06	983.7	984.36	5	0	5	0	0	0	0	0	0	0	0	0	0	1060.609795	840.5829935	960.4522659	1278.208321	1163.018899	1975.229985	1347.666359		
609	M634T984	Inf	7.225013963	0.000356505	634.1513996	634.1488244	634.1522129	984.06	984	984.06	4	0	4	0	0	0	0	0	0	0	0	0	0	231.97659	533.8870234	718.6444986	583.5563042	834.320116	906.2847055	925.3542324		
474	M634T1110_2	Inf	8.758612249	0.000122676	634.2118862	634.2092884	634.2141039	1109.61	1109.1	1111.08	6	0	6	0	0	0	0	0	0	0	0	0	0	3645.756176	1776.159844	3217.481144	2635.987508	1871.533427	1747.354048	3035.813546		
1378	M635T448	Inf	3.365025048	0.015135253	635.3241724	635.322559	635.3252492	447.63	447.12	447.78	4	0	4	0	0	0	0	0	0	0	0	0	0	1984.976142	4870.450119	2305.008916	2352.378363	0	344.0544535	2374.968688		
325	M640T991	Inf	11.53503521	2.55E-05	639.6112464	639.6105038	639.6123787	990.63	990	991.31	6	0	6	0	0	0	0	0	0	0	0	0	0	882.0399526	1378.11922	943.4439569	1110.730703	1606.178556	1524.625085	1143.140242		
865	M642T1025_2	Inf	5.17612318	0.002062099	642.2100126	642.2084777	642.2107652	1025.33	1024.93	1025.64	5	0	5	0	0	0	0	0	0	0	0	0	0	1980.347815	1548.053491	2597.100909	1298.53583	722.3313041	825.440112	744.4089666		
995	M647T981	Inf	4.478079492	0.004201003	647.0971818	647.0966479	647.0985675	981.095	981.06	981.42	4	0	4	0	0	0	0	0	0	0	0	0	0	1826.478519	1399.229457	1622.729772	1417.511619	303.3512547	541.7056482	405.6604128		
2090	M647T1056	Inf	2.077859698	0.082980129	647.4849457	647.4830906	647.4864409	1056.33	1055.92	1056.66	4	0	4	0	0	0	0	0	0	0	0	0	0	7905.403814	13483.63518	1788.471513	2536.623492	0	594.5913213	1041.95462		
345	M648T1158_2	Inf	10.99687112	3.36E-05	648.228048	648.2271314	648.2292853	1157.94	1156.67	1158.87	5	0	5	0	0	0	0	0	0	0	0	0	0	4101.213312	3863.957627	3839.989288	4080.059706	2211.216162	3648.61505	2277.762088		
335	M648T999	Inf	11.29181	2.89E-05	648.4726558	648.4723287	648.4737226	998.55	998.22	998.58	4	0	4	0	0	0	0	0	0	0	0	0	0	895.5110045	1095.109316	1124.722248	1585.65569	912.024433	829.3869324	1138.965946		
833	M657T836	Inf	5.338807493	0.001763286	657.2342537	657.233077	657.2352343	835.56	835.37	835.73	6	0	6	0	0	0	0	0	0	0	0	0	0	6027.718252	6336.642588	3443.986126	4538.880868	1053.804019	1952.712068	5326.514746		
752	M658T1099	Inf	5.87957931	0.00107251	658.212443	658.2117505	658.2135421	1098.72	1098.2	1099.2	4	0	4	0	0	0	0	0	0	0	0	0	0	250.0108303	1930.429786	1989.663014	846.3011915	1595.078729	1809.987148	1723.046852		
1592	M660T1067	Inf	2.881075151	0.028018336	659.5144149	659.5134596	659.5153966	1067.05	1066.86	1067.58	4	0	4	0	0	0	0	0	0	0	0	0	0	5702.763022	4229.610755	2055.481729	1580.315033	100.4802381	779.1823205	1003.170512		
1207	M660T974	Inf	3.76135131	0.009383605	660.3839119	660.382288	660.3843206	973.68	973.44	974.16	4	0	4	0	0	0	0	0	0	0	0	0	0	1360.851932	2043.102966	780.6818024	2213.50482	1449.839783	119.8027562	241.331963		
440	M662T954	Inf	9.295288172	8.77E-05	662.3114615	662.3091503	662.3134956	953.71	953.04	954.96	5	0	5	0	0	0	0	0	0	0	0	0	0	1222.155025	1827.143341	1534.614417	1398.255948	820.7663965	1099.315728	1953.027787		
40	M664T1161	Inf	33.91667916	4.37E-08	664.4579736	664.4577756	664.4600106	1160.94	1160.86	1161.6	5	0	5	0	0	0	0	0	0	0	0	0	0	1461.319883	1408.846669	1482.811454	1153.471456	1379.705155	1388.080013	1398.496496		
417	M665T907	Inf	9.846092291	6.33E-05	665.4447068	665.4430356	665.445649	906.81	906.18	907.16	6	0	6	0	0	0	0	0	0	0	0	0	0	1171.351798	1494.252347	862.2516522	1219.080385	1642.068419	826.5724713	1627.461258		
1144	M666T966	Inf	3.923227176	0.007773067	666.4336348	666.4334539	666.4355163	965.725	965.58	965.94	4	0	4	0	0	0	0	0	0	0	0	0	0	1738.983571	1636.512177	698.1720681	1369.124084	1897.780482	369.3654141	0		
718	M669T1021	Inf	6.191786168	0.00081723	669.1809906	669.1801324	669.1818647	1020.985	1020.66	1021.01	4	0	4	0	0	0	0	0	0	0	0	0	0	1416.108885	1333.51435	921.2192319	1190.206462	763.7692973	377.3941243	535.3565165		
1661	M669T999	Inf	2.770432954	0.032403929	669.4702567	669.4696692	669.4704066	998.915	998.88	999.18	4	0	4	0	0	0	0	0	0	0	0	0	0	12306.78623	11388.73402	2174.373749	9777.683009	238.5672752	1301.743861	1774.116255		
1265	M672T969	Inf	3.623098438	0.011056081	672.4224316	672.4210408	672.4224573	969.21	969.17	969.53	4	0	4	0	0	0	0	0	0	0	0	0	0	3033.043103	2401.847375	1302.936589	1680.914121	4152.319563	668.9501912	127.823361		
664	M673T1025	Inf	6.742949618	0.00051841	672.6933717	672.6907742	672.6942279	1024.965	1024.62	1025.33	6	0	6	0	0	0	0	0	0	0	0	0	0	2603.72418	2181.099083	2081.046528	2303.635798	967.3231348	1491.915667	798.2699722		
2081	M673T993	Inf	2.088792544	0.081734657	673.4933424	673.4927916	673.4937961	992.955	992.94	992.98	4	0	4	0	0	0	0	0	0	0	0	0	0	2815.657928	5437.309126	903.0453521	1452.977411	99.86789711	0	212.8202346		
1204	M675T411	Inf	3.778774616	0.009193558	674.7080938	674.7037247	674.7093493	410.995	410.19	411.18	4	0	4	0	0	0	0	0	0	0	0	0	0	854.0922142	2969.433382	678.5495874	1950.268438	1217.864154	1870.317791	85.5531277		
835	M676T1025	Inf	5.320880786	0.001793673	675.7026045	675.701839	675.7038662	1025.28	1024.62	1025.31	5	0	5	0	0	0	0	0	0	0	0	0	0	3611.624578	2671.225303	2124.806967	2793.032269	925.2198953	1776.340863	722.0662669		
282	M678T934	Inf	12.72077576	1.45E-05	678.4789616	678.4778519	678.4797941	933.56	933.54	933.76	4	0	4	0	0	0	0	0	0	0	0	0	0	1805.023556	2508.288911	1887.604784	1917.711063	1326.182054	1498.022369	1705.830835		
398	M681T954	Inf	10.24553073	5.04E-05	681.4394357	681.437862	681.4409218	953.555	953.04	953.7	4	0	4	0	0	0	0	0	0	0	0	0	0	1031.9632	2069.859049	1752.286924	1274.341094	1317.93832	1109.035235	1629.911768		
915	M682T971	Inf	4.871020031	0.00279149	682.4056007	682.4048101	682.4067589	970.53	970.2	970.86	6	0	6	0	0	0	0	0	0	0	0	0	0	2033.16982	4405.267979	2420.413245	4882.166762	2393.730965	1609.433213	930.7297166		
1321	M687T1048	Inf	3.499153826	0.012839543	686.7093695	686.707905	686.7109152	1047.89	1047.72	1048.44	4	0	4	0	0	0	0	0	0	0	0	0	0	1981.514768	2915.86306	2315.154948	1731.40012	425.032858	414.6963361	190.2247006		
2164	M687T991	Inf	1.963401677	0.097235543	687.4798636	687.4777526	687.4804382	991.15	990.96	991.62	4	0	4	0	0	0	0	0	0	0	0	0	0	12012.12074	17684.0329	2218.312439	2597.921198	0	267.3535657	1092.403232		
1177	M688T965	Inf	3.841326656	0.008545721	688.4182416	688.416407	688.4183299	965.43	965.21	965.58	4	0	4	0	0	0	0	0	0	0	0	0	0	1613.832914	1940.921184	1005.566158	1906.029427	1936.887939	84.53279872	89.17703379		
1155	M690T1048	Inf	3.883560405	0.008137102	689.7176181	689.716404	689.7182031	1048.08	1047.72	1048.36	4	0	4	0	0	0	0	0	0	0	0	0	0	2094.459105	3267.602627	2359.819603	1736.543688	761.7416049	753.4141592	176.7776449		
266	M691T993	Inf	13.23089978	1.15E-05	691.0833215	691.0812298	691.0858635	993.45	993.27	993.64	6	0	6	0	0	0	0	0	0	0	0	0	0	1455.225212	1381.037266	1713.367772	1019.102059	1222.867469	1890.310868	1505.325424		
1729	M694T835	Inf	2.649610575	0.038048411	694.2918203	694.2903626	694.2919925	835.38	835.07	835.73	4	0	4	0	0	0	0	0	0	0	0	0	0	3112.695455	4313.736263	970.4618673	1166.069661	0	383.3566908	999.7083027		
471	M694T930_2	Inf	8.851699583	0.000115597	694.4075361	694.4053981	694.4085577	929.79	929.58	929.94	4	0	4	0	0	0	0	0	0	0	0	0	0	1567.857252	460.6220969	1216.168046	1283.052062	1064.882426	1095.79778	1223.895159		
247	M694T950	Inf	13.60930422	9.77E-06	694.4789236	694.4779633	694.4791232	949.57	949.38	950.1	4	0	4	0	0	0	0	0	0	0	0	0	0	1560.662047	1106.276408	1585.637049	1268.109195	1290.959555	1162.365124	894.3727112		
420	M703T1140_2	Inf	9.807234691	6.47E-05	703.2070814	703.2056932	703.2105832	1139.82	1137.45	1140.78	5	0	5	0	0	0	0	0	0	0	0	0	0	2362.985713	1587.239382	3512.703767	2674.52436	2689.721778	2688.007077	1681.852996		
866	M703T1162	Inf	5.155388371	0.002104166	703.4132063	703.4115634	703.4145208	1161.96	1161.9	1162.26	5	0	5	0	0	0	0	0	0	0	0	0	0	1075.746625	620.5174092	1405.555867	1003.689894	2873.838619	1427.915018	2253.314025		
746	M707T1025	Inf	5.924339459	0.001030839	706.6865108	706.6849532	706.688188	1025.31	1024.93	1025.64	5	0	5	0	0	0	0	0	0	0	0	0	0	2651.054002	2373.682684	3172.983657	2555.749201	942.6651705	1264.488437	1056.112456		
667	M711T930	Inf	6.7274185	0.000524888	711.2431306	711.242802	711.2487336	929.94	929.61	933.41	5	0	5	0	0	0	0	0	0	0	0	0	0	539.0624649	2074.635809	1833.945599	1760.367729	1552.578145	813.3189629	1924.444568		
337	M715T974	Inf	11.23549011	2.97E-05	715.4619164	715.4578604	715.4638493	973.83	973.44	974.16	6	0	6	0	0	0	0	0	0	0	0	0	0	1425.735528	1058.603783	1092.084149	1235.568176	1637.878363	2009.345055	1505.853689		
598	M723T934	Inf	7.384689409	0.000316342	722.5048974	722.5037866	722.5060927	933.82	933.54	934.2	4	0	4	0	0	0	0	0	0	0	0	0	0	908.9815029	2290.404581	1442.124771	1288.768585	1229.295371	898.6329414	1163.671264		
1342	M724T1048	Inf	3.443405793	0.013743488	723.7116817	723.7097541	723.7135807	1047.93	1047.72	1048.36	4	0	4	0	0	0	0	0	0	0	0	0	0	2059.925238	2893.149689	2504.913138	1209.533805	521.0960993	104.4045127	579.4261056		
516	M736T1110	Inf	8.253254616	0.000171084	735.6904347	735.6873872	735.6913128	1109.61	1108.8	1111.11	4	0	4	0	0	0	0	0	0	0	0	0	0	3308.209085	1031.279578	2597.902273	2228.219051	3070.921328	3495.738934	3357.746009		
634	M744T1025	Inf	7.042339435	0.000409844	743.6881351	743.6867037	743.6910679	1024.965	1024.93	1025.33	4	0	4	0	0	0	0	0	0	0	0	0	0	1755.187303	1709.451702	1810.874204	1642.220687	870.7555353	792.646169	739.7457345		
370	M745T1160	Inf	10.67198672	3.99E-05	744.5038835	744.5024578	744.5052477	1160.055	1159.61	1160.28	4	0	4	0	0	0	0	0	0	0	0	0	0	1410.58523	1527.819726	1582.54207	1120.596523	785.1051945	1049.407218	995.9338266		
538	M745T1104_2	Inf	7.957809306	0.000209521	745.1839518	745.1834065	745.1856898	1103.52	1103.16	1104.48	6	0	6	0	0	0	0	0	0	0	0	0	0	687.4657526	1293.166627	2367.168341	1931.06895	1937.787318	1841.837492	2259.134812		
382	M747T1161	Inf	10.49844286	4.39E-05	747.4069242	747.4045393	747.4084131	1161.09	1160.28	1162.2	6	0	6	0	0	0	0	0	0	0	0	0	0	2068.882505	1865.125588	958.5348505	1995.962723	2203.920005	2465.531514	1717.752941		
241	M757T930	Inf	13.75596402	9.18E-06	757.2378985	757.2368777	757.239439	929.94	929.94	930.3	5	0	5	0	0	0	0	0	0	0	0	0	0	1648.13098	1143.309608	2092.014355	1360.316986	1407.45391	1615.322339	1661.643729		
119	M759T994	Inf	21.3067992	6.97E-07	759.0698735	759.0683492	759.0739157	993.6	992.94	993.64	5	0	5	0	0	0	0	0	0	0	0	0	0	1223.381099	1156.762154	1112.337725	888.9739371	1184.708252	1246.724632	1356.089877		
244	M759T938	Inf	13.68764482	9.45E-06	759.3593667	759.3588504	759.3611887	938.215	938.16	938.3	4	0	4	0	0	0	0	0	0	0	0	0	0	1229.976323	1352.54711	1125.177892	1208.269964	873.1361489	936.0303362	796.6879611		
623	M763T930	Inf	7.153587756	0.00037635	763.2548893	763.2532521	763.2561101	929.93	929.58	930.24	6	0	6	0	0	0	0	0	0	0	0	0	0	2893.829708	920.7347331	2147.324875	1662.954278	1164.514359	1621.449783	1947.214649		
530	M784T1158	Inf	8.080986429	0.000192396	783.6997365	783.6982336	783.7024035	1157.64	1156.01	1158.3	5	0	5	0	0	0	0	0	0	0	0	0	0	2370.724501	2448.240984	4607.996542	3166.188456	2287.627694	2774.212994	1801.250769		
269	M791T953	Inf	13.07520803	1.23E-05	791.1215688	791.1199117	791.1251595	953.04	952.68	954	6	0	6	0	0	0	0	0	0	0	0	0	0	1085.92041	991.360797	1240.281779	1449.586422	743.3032735	1007.467336	1071.171631		
1683	M795T1025	Inf	2.732056818	0.034092872	795.0440786	795.042793	795.045211	1024.94	1024.62	1025.33	4	0	4	0	0	0	0	0	0	0	0	0	0	2454.240444	4129.066458	2339.516612	1692.001946	100.8650868	347.4244047	0		
757	M798T1109	Inf	5.847627102	0.001103437	797.662193	797.6591788	797.6627525	1109.1	1107.48	1110.75	4	0	4	0	0	0	0	0	0	0	0	0	0	1243.547724	1176.356109	1211.234327	1056.144018	1562.680735	1293.822111	3016.021112		
348	M799T1140	Inf	10.94040616	3.46E-05	798.5418603	798.5409906	798.5502043	1139.82	1138.81	1140.12	5	0	5	0	0	0	0	0	0	0	0	0	0	2595.9969	1988.809056	2185.296329	1957.356731	2582.317844	1251.178202	1611.124091		
585	M804T1110	Inf	7.501496713	0.000290247	803.6774389	803.6749185	803.6793716	1110.43	1109.46	1111.38	5	0	5	0	0	0	0	0	0	0	0	0	0	2042.585596	1422.306496	2192.660457	1373.017143	1623.266152	2211.851463	3483.634823		
272	M810T1086	Inf	12.97226946	1.29E-05	810.1760128	810.1723639	810.1769497	1085.85	1085.39	1086.04	4	0	4	0	0	0	0	0	0	0	0	0	0	1498.313276	1806.317995	2250.276018	2299.207915	1451.074832	1817.177478	1428.924973		
651	M813T1104	Inf	6.85744865	0.000473392	812.6698372	812.6682822	812.6717129	1103.655	1103.16	1104.84	6	0	6	0	0	0	0	0	0	0	0	0	0	2053.15764	2606.569695	449.4890543	1407.380028	1821.170755	2090.494769	1951.575477		
187	M815T930	Inf	16.40266141	3.27E-06	815.272815	815.269984	815.2752453	929.93	929.58	930.24	4	0	4	0	0	0	0	0	0	0	0	0	0	868.8313143	857.0312314	1129.218624	882.7475226	705.1443209	1105.315137	995.6507666		
347	M816T1104	Inf	10.95167837	3.44E-05	815.6771038	815.6763725	815.6797696	1104.18	1103.82	1104.48	5	0	5	0	0	0	0	0	0	0	0	0	0	1273.59273	753.1200725	1562.535619	1397.103025	1215.073838	1797.814086	1447.772306		
201	M818T930	Inf	15.49643987	4.57E-06	818.2025242	818.2014788	818.2048534	929.76	929.28	932.12	4	0	4	0	0	0	0	0	0	0	0	0	0	1364.153409	907.3669854	1060.054222	1016.752438	1271.786706	907.6432304	1297.107106		
163	M820T953	Inf	17.77975101	2.03E-06	820.2206883	820.2169503	820.2223504	953.19	953.04	953.7	4	0	4	0	0	0	0	0	0	0	0	0	0	1122.781222	1130.826865	1106.789664	978.9928736	936.1569571	1036.230225	709.6284619		
106	M821T1104	Inf	23.04040337	4.38E-07	820.5259365	820.5248492	820.5266765	1104.3	1103.18	1105.14	4	0	4	0	0	0	0	0	0	0	0	0	0	1550.14085	1659.847391	2013.293001	1884.827987	1890.646951	1501.544661	1599.910334		
2049	M822T1048_1	Inf	2.13010866	0.077197771	821.5704482	821.5701019	821.5709414	1047.93	1047.7	1048.08	4	0	4	0	0	0	0	0	0	0	0	0	0	3270.637523	8941.200932	2830.988447	2087.767039	111.8385181	286.1474769	101.5906058		
997	M824T31	Inf	4.468978293	0.004242063	823.8675617	823.8657007	823.8691963	31.17	30.96	31.39	4	0	4	0	0	0	0	0	0	0	0	0	0	2349.740407	1974.656423	625.7528061	1667.693614	0	1510.780122	1359.160657		
883	M826T950	Inf	5.066120291	0.002296761	825.5553774	825.5543218	825.5571337	949.74	949.4	950.1	4	0	4	0	0	0	0	0	0	0	0	0	0	1443.939087	1128.055673	592.152923	513.804437	1275.785418	581.9026564	318.0842555		
1404	M827T1048	Inf	3.281094396	0.016799592	826.5843575	826.5822415	826.5857211	1047.93	1047.7	1048.44	4	0	4	0	0	0	0	0	0	0	0	0	0	2269.411198	3553.008748	2307.483347	1813.959354	621.0407012	216.8315577	207.0221607		
529	M827T1152	Inf	8.093847957	0.000190703	826.6853885	826.6849459	826.68804	1151.64	1150.93	1152	5	0	5	0	0	0	0	0	0	0	0	0	0	1018.063471	1850.224145	1789.295078	2365.289347	1045.367259	1363.260958	1223.868761		
1309	M831T978	Inf	3.529415755	0.012376479	830.5514494	830.5505735	830.5516787	977.91	977.46	978.42	4	0	4	0	0	0	0	0	0	0	0	0	0	3211.147641	4600.253329	1791.930173	3191.802499	5834.205085	522.3707639	194.4243533		
